[train: 2, 900 / 937] FPS: 62.2 (63.8)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.515  ,  Loss/total: 1.43209  ,  Loss/giou: 0.34375  ,  Loss/l1: 0.03556  ,  Loss/location: 0.56679  ,  IoU: 0.69337
[train: 2, 900 / 937] FPS: 62.2 (63.1)  ,  DataTime: 0.024 (0.019)  ,  ForwardTime: 0.471  ,  TotalTime: 0.515  ,  Loss/total: 1.42797  ,  Loss/giou: 0.34388  ,  Loss/l1: 0.03566  ,  Loss/location: 0.56192  ,  IoU: 0.69364
[train: 2, 937 / 937] FPS: 62.2 (62.8)  ,  DataTime: 0.025 (0.020)  ,  ForwardTime: 0.468  ,  TotalTime: 0.514  ,  Loss/total: 1.43111  ,  Loss/giou: 0.34344  ,  Loss/l1: 0.03552  ,  Loss/location: 0.56663  ,  IoU: 0.69360
[train: 2, 937 / 937] FPS: 62.2 (58.9)  ,  DataTime: 0.024 (0.019)  ,  ForwardTime: 0.471  ,  TotalTime: 0.514  ,  Loss/total: 1.42602  ,  Loss/giou: 0.34331  ,  Loss/l1: 0.03552  ,  Loss/location: 0.56179  ,  IoU: 0.69397
[train: 3, 50 / 937] FPS: 54.3 (63.9)  ,  DataTime: 0.094 (0.019)  ,  ForwardTime: 0.476  ,  TotalTime: 0.589  ,  Loss/total: 1.44255  ,  Loss/giou: 0.34179  ,  Loss/l1: 0.03525  ,  Loss/location: 0.58273  ,  IoU: 0.69603
[train: 3, 50 / 937] FPS: 54.4 (63.7)  ,  DataTime: 0.099 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.589  ,  Loss/total: 1.42436  ,  Loss/giou: 0.34224  ,  Loss/l1: 0.03594  ,  Loss/location: 0.56017  ,  IoU: 0.69541
[train: 3, 100 / 937] FPS: 58.0 (61.9)  ,  DataTime: 0.060 (0.020)  ,  ForwardTime: 0.471  ,  TotalTime: 0.551  ,  Loss/total: 1.43340  ,  Loss/giou: 0.34416  ,  Loss/l1: 0.03602  ,  Loss/location: 0.56498  ,  IoU: 0.69413
[train: 3, 100 / 937] FPS: 58.0 (62.7)  ,  DataTime: 0.058 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.551  ,  Loss/total: 1.42381  ,  Loss/giou: 0.34075  ,  Loss/l1: 0.03594  ,  Loss/location: 0.56262  ,  IoU: 0.69799
[train: 3, 150 / 937] FPS: 59.3 (61.3)  ,  DataTime: 0.047 (0.020)  ,  ForwardTime: 0.472  ,  TotalTime: 0.539  ,  Loss/total: 1.40843  ,  Loss/giou: 0.33834  ,  Loss/l1: 0.03498  ,  Loss/location: 0.55688  ,  IoU: 0.69847
[train: 3, 150 / 937] FPS: 59.3 (62.2)  ,  DataTime: 0.046 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.539  ,  Loss/total: 1.42134  ,  Loss/giou: 0.34102  ,  Loss/l1: 0.03583  ,  Loss/location: 0.56013  ,  IoU: 0.69680
[train: 3, 200 / 937] FPS: 60.0 (62.5)  ,  DataTime: 0.041 (0.020)  ,  ForwardTime: 0.473  ,  TotalTime: 0.533  ,  Loss/total: 1.40616  ,  Loss/giou: 0.33749  ,  Loss/l1: 0.03477  ,  Loss/location: 0.55733  ,  IoU: 0.69917
[train: 3, 200 / 937] FPS: 60.0 (61.4)  ,  DataTime: 0.040 (0.019)  ,  ForwardTime: 0.475  ,  TotalTime: 0.533  ,  Loss/total: 1.41891  ,  Loss/giou: 0.34113  ,  Loss/l1: 0.03570  ,  Loss/location: 0.55816  ,  IoU: 0.69633
[train: 3, 250 / 937] FPS: 60.5 (61.9)  ,  DataTime: 0.036 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.529  ,  Loss/total: 1.40935  ,  Loss/giou: 0.33844  ,  Loss/l1: 0.03525  ,  Loss/location: 0.55619  ,  IoU: 0.69835
[train: 3, 250 / 937] FPS: 60.5 (61.7)  ,  DataTime: 0.037 (0.020)  ,  ForwardTime: 0.472  ,  TotalTime: 0.529  ,  Loss/total: 1.40312  ,  Loss/giou: 0.33783  ,  Loss/l1: 0.03478  ,  Loss/location: 0.55356  ,  IoU: 0.69865
[train: 3, 300 / 937] FPS: 60.9 (62.6)  ,  DataTime: 0.033 (0.019)  ,  ForwardTime: 0.473  ,  TotalTime: 0.525  ,  Loss/total: 1.41924  ,  Loss/giou: 0.34062  ,  Loss/l1: 0.03555  ,  Loss/location: 0.56027  ,  IoU: 0.69656
[train: 3, 300 / 937] FPS: 60.9 (62.4)  ,  DataTime: 0.034 (0.020)  ,  ForwardTime: 0.471  ,  TotalTime: 0.525  ,  Loss/total: 1.40508  ,  Loss/giou: 0.33822  ,  Loss/l1: 0.03481  ,  Loss/location: 0.55457  ,  IoU: 0.69823
[train: 3, 350 / 937] FPS: 61.2 (62.4)  ,  DataTime: 0.032 (0.020)  ,  ForwardTime: 0.471  ,  TotalTime: 0.523  ,  Loss/total: 1.40953  ,  Loss/giou: 0.33927  ,  Loss/l1: 0.03505  ,  Loss/location: 0.55573  ,  IoU: 0.69755
[train: 3, 350 / 937] FPS: 61.2 (61.9)  ,  DataTime: 0.031 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.523  ,  Loss/total: 1.41404  ,  Loss/giou: 0.33963  ,  Loss/l1: 0.03527  ,  Loss/location: 0.55843  ,  IoU: 0.69713
[train: 3, 400 / 937] FPS: 61.4 (64.0)  ,  DataTime: 0.030 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.521  ,  Loss/total: 1.41372  ,  Loss/giou: 0.33937  ,  Loss/l1: 0.03529  ,  Loss/location: 0.55855  ,  IoU: 0.69725
[train: 3, 400 / 937] FPS: 61.4 (63.7)  ,  DataTime: 0.031 (0.020)  ,  ForwardTime: 0.471  ,  TotalTime: 0.521  ,  Loss/total: 1.40963  ,  Loss/giou: 0.33924  ,  Loss/l1: 0.03506  ,  Loss/location: 0.55585  ,  IoU: 0.69747
